2018-06-16 07:47:04 : INFO _internal.py =>  * Restarting with stat
2018-06-16 07:47:05 : WARNING _internal.py =>  * Debugger is active!
2018-06-16 07:47:05 : INFO _internal.py =>  * Debugger PIN: 475-809-491
2018-06-16 07:47:06 : INFO _internal.py =>  * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
2018-06-16 09:51:44 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:44] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 09:51:44 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:44] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 09:51:45 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:45] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 09:51:45 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:45] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 09:51:45 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:45] "GET /login HTTP/1.1" 200 -
2018-06-16 09:51:45 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:45] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 09:51:45 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:45] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 09:51:45 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:45] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 09:51:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:46] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 09:51:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:46] "GET /login HTTP/1.1" 200 -
2018-06-16 09:51:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:46] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 09:51:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:46] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 09:51:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:46] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 09:51:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:46] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 09:51:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:46] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 09:51:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:46] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 09:51:47 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:47] "GET /login HTTP/1.1" 200 -
2018-06-16 09:51:47 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:47] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 09:51:47 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:47] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 09:51:47 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:47] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 09:51:47 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:47] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 09:51:47 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:47] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 09:51:47 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:51:47] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 09:52:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:52:04] "GET /login HTTP/1.1" 200 -
2018-06-16 09:52:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:52:04] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 09:52:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:52:04] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 09:52:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:52:04] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 09:52:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:52:04] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 09:52:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:52:04] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:00:16 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:00:16] "GET /login HTTP/1.1" 200 -
2018-06-16 10:00:17 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:00:17] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:00:17 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:00:17] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:00:17 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:00:17] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:00:17 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:00:17] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:00:18 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:00:18] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:02:18 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:02:18] "GET /login HTTP/1.1" 200 -
2018-06-16 10:02:19 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:02:19] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:02:19 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:02:19] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:02:19 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:02:19] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:02:19 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:02:19] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:02:20 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:02:20] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:03:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:03:37] "GET /login HTTP/1.1" 200 -
2018-06-16 10:03:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:03:37] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:03:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:03:37] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:03:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:03:37] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:03:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:03:37] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:03:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:03:37] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:03:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:03:37] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 10:03:38 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:03:38] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:04:44 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:44] "GET /login HTTP/1.1" 200 -
2018-06-16 10:04:44 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:44] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:04:44 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:44] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:04:44 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:44] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:04:44 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:44] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:04:45 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:45] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:04:45 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:45] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 10:04:45 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:45] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:04:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:57] "GET /login HTTP/1.1" 200 -
2018-06-16 10:04:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:57] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:04:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:57] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:04:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:57] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:04:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:58] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:04:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:58] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:04:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:04:59] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:05:10 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:05:10] "GET /login HTTP/1.1" 200 -
2018-06-16 10:05:10 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:05:10] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:05:10 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:05:10] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:05:10 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:05:10] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:05:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:05:11] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:05:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:05:11] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:05:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:05:11] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 10:05:12 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:05:12] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:06:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:06:50] "GET / HTTP/1.1" 200 -
2018-06-16 10:07:03 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:07:03] "GET / HTTP/1.1" 200 -
2018-06-16 10:07:25 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:07:25] "GET /login HTTP/1.1" 200 -
2018-06-16 10:07:32 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:07:32] "GET /register HTTP/1.1" 200 -
2018-06-16 10:07:47 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:07:47] "GET /login HTTP/1.1" 200 -
2018-06-16 10:09:28 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:09:28] "GET / HTTP/1.1" 200 -
2018-06-16 10:09:38 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:09:38] "GET /register HTTP/1.1" 200 -
2018-06-16 10:11:22 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:11:22] "GET /login HTTP/1.1" 200 -
2018-06-16 10:11:37 : INFO app.py => login credentials: ankur password2
2018-06-16 10:11:37 : INFO db_util.py => <_mysql.connection open to 'localhost' at 59925d0>
2018-06-16 10:11:37 : INFO db_util.py => Connection Established
2018-06-16 10:11:37 : DEBUG db_access.py => SQL query to login ->select username,password from users where username='ankur' and password ='password2'
2018-06-16 10:11:37 : INFO db_access.py => No of records fetched: 1
2018-06-16 10:11:37 : DEBUG db_access.py => SQL query to fetch account detail is ->select firstname,lastname,account_number,account_balance,bank_name from users,accounts where users.user_id = accounts.user_id and users.username='ankur'
2018-06-16 10:11:37 : INFO db_util.py => <_mysql.connection open to 'localhost' at 59925d0>
2018-06-16 10:11:37 : INFO db_util.py => Connection Established
2018-06-16 10:11:37 : INFO db_access.py => Account detail fetched is:('Ankur', 'Pushp', '9800150001', '197382', b'State Bank Of India')
2018-06-16 10:11:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:11:37] "POST /login HTTP/1.1" 200 -
2018-06-16 10:11:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:11:37] "GET /static/style.css HTTP/1.1" 404 -
2018-06-16 10:11:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:11:37] "GET /static/js/script.js HTTP/1.1" 304 -
2018-06-16 10:11:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:11:37] "GET /static/style.css HTTP/1.1" 404 -
2018-06-16 10:31:08 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:31:08] "GET / HTTP/1.1" 200 -
2018-06-16 10:31:13 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:31:13] "GET /login HTTP/1.1" 200 -
2018-06-16 10:32:48 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:48] "GET /login HTTP/1.1" 200 -
2018-06-16 10:32:48 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:48] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:32:48 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:48] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:32:48 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:48] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:32:48 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:48] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:32:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:49] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:32:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:49] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 10:32:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:49] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:32:54 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:54] "GET /login HTTP/1.1" 200 -
2018-06-16 10:32:54 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:54] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:32:54 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:54] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:32:54 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:54] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:32:54 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:54] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:32:54 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:54] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:32:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:55] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 10:32:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:55] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:32:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:55] "GET /login HTTP/1.1" 200 -
2018-06-16 10:32:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:55] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:32:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:55] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:32:55 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:55] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:56] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:56] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:56] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 10:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:56] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:56] "GET /login HTTP/1.1" 200 -
2018-06-16 10:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:56] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:56] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:56] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:56] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:32:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:57] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:32:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:57] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 10:32:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:57] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:32:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:57] "GET /login HTTP/1.1" 200 -
2018-06-16 10:32:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:57] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:32:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:57] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:32:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:57] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:32:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:57] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:32:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:57] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:32:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:58] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 10:32:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:32:58] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:33:05 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:33:05] "GET /login HTTP/1.1" 200 -
2018-06-16 10:33:06 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:33:06] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:33:06 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:33:06] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:33:06 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:33:06] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:33:06 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:33:06] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:33:06 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:33:06] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:33:06 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:33:06] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 10:33:06 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:33:06] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:37:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:37:50] "GET /login HTTP/1.1" 200 -
2018-06-16 10:37:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:37:50] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:37:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:37:50] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:37:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:37:50] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:37:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:37:50] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:37:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:37:50] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:37:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:37:50] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 10:37:51 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:37:51] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:38:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:38:11] "GET /addpayee HTTP/1.1" 404 -
2018-06-16 10:38:17 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:38:17] "GET /payee.add HTTP/1.1" 200 -
2018-06-16 10:38:17 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:38:17] "GET /static/js/addpayee.js HTTP/1.1" 200 -
2018-06-16 10:38:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:38:34] "GET /login HTTP/1.1" 200 -
2018-06-16 10:38:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:38:34] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:38:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:38:34] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:38:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:38:34] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:38:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:38:34] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:38:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:38:35] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:38:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:38:35] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:39:03 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:03] "GET /login HTTP/1.1" 200 -
2018-06-16 10:39:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:04] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:39:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:04] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:39:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:04] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:39:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:04] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:39:04 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:04] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:39:05 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:05] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:39:10 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:10] "GET /login HTTP/1.1" 200 -
2018-06-16 10:39:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:11] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:39:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:11] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:39:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:11] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:39:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:11] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:39:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:11] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:39:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:11] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:39:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:31] "GET /login HTTP/1.1" 200 -
2018-06-16 10:39:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:31] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:39:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:31] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 10:39:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:31] "GET /static/images/login-avatar.png HTTP/1.1" 200 -
2018-06-16 10:39:32 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:32] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:39:32 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:32] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:39:33 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:33] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 10:39:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:39] "GET /login HTTP/1.1" 200 -
2018-06-16 10:39:40 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:40] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 10:39:40 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:40] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 10:39:40 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:40] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 10:39:40 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 10:39:40] "GET /static/images/logo.png HTTP/1.1" 200 -
